,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
540,19/12/15,Chelsea,Sunderland,3.0,1.0,H,17,18.0,17.0,26.0,30.0,-8.0,-13.0,5.0,15,12,3,L,L,L,L,D,W
541,19/12/15,Everton,Leicester,2.0,3.0,A,17,29.0,34.0,21.0,22.0,8.0,12.0,-4.0,23,35,-12,D,W,D,W,D,D
542,19/12/15,Man United,Norwich,1.0,2.0,A,17,21.0,18.0,12.0,28.0,9.0,-10.0,19.0,29,14,15,L,D,D,L,D,D
543,19/12/15,Newcastle,Aston Villa,1.0,1.0,D,17,18.0,13.0,31.0,30.0,-13.0,-17.0,4.0,16,6,10,W,L,W,D,L,L
544,19/12/15,Southampton,Tottenham,0.0,2.0,A,17,21.0,26.0,19.0,14.0,2.0,12.0,-10.0,21,26,-5,L,L,D,D,L,D
545,19/12/15,Stoke,Crystal Palace,1.0,2.0,A,17,13.0,21.0,14.0,15.0,-1.0,6.0,-7.0,23,26,-3,D,W,W,D,L,W
546,19/12/15,West Brom,Bournemouth,1.0,2.0,A,17,16.0,20.0,21.0,31.0,-5.0,-11.0,6.0,20,16,4,D,W,D,W,D,D
547,20/12/15,Swansea,West Ham,0.0,0.0,D,17,15.0,25.0,24.0,21.0,-9.0,4.0,-13.0,14,24,-10,L,D,L,D,L,D
548,20/12/15,Watford,Liverpool,3.0,0.0,H,17,18.0,20.0,16.0,19.0,2.0,1.0,1.0,25,24,1,W,D,W,L,W,W
549,21/12/15,Arsenal,Man City,2.0,1.0,H,17,29.0,32.0,13.0,17.0,16.0,15.0,1.0,33,32,1,W,W,W,L,D,W
550,26/12/15,Aston Villa,West Ham,1.0,1.0,D,18,14.0,25.0,31.0,21.0,-17.0,4.0,-21.0,7,25,-18,D,D,L,D,D,D
551,26/12/15,Bournemouth,Crystal Palace,0.0,0.0,D,18,22.0,23.0,32.0,16.0,-10.0,7.0,-17.0,19,29,-10,W,W,W,W,W,D
552,26/12/15,Chelsea,Watford,2.0,2.0,D,18,21.0,21.0,27.0,16.0,-6.0,5.0,-11.0,18,28,-10,W,W,L,W,L,W
553,26/12/15,Liverpool,Leicester,1.0,0.0,H,18,20.0,37.0,22.0,24.0,-2.0,13.0,-15.0,24,38,-14,L,W,D,W,L,W
554,26/12/15,Man City,Sunderland,4.0,1.0,H,18,33.0,18.0,19.0,33.0,14.0,-15.0,29.0,32,12,20,L,L,W,L,L,L
555,26/12/15,Newcastle,Everton,0.0,1.0,A,18,19.0,31.0,32.0,24.0,-13.0,7.0,-20.0,17,23,-6,D,L,W,D,W,D
556,26/12/15,Southampton,Arsenal,4.0,0.0,H,18,21.0,31.0,21.0,14.0,0.0,17.0,-17.0,21,36,-15,L,W,L,W,D,W
557,26/12/15,Stoke,Man United,2.0,0.0,H,18,14.0,22.0,16.0,14.0,-2.0,8.0,-10.0,23,29,-6,L,L,D,L,W,D
558,26/12/15,Swansea,West Brom,1.0,0.0,H,18,15.0,17.0,24.0,23.0,-9.0,-6.0,-3.0,15,20,-5,D,L,L,D,L,D
559,26/12/15,Tottenham,Norwich,3.0,0.0,H,18,28.0,20.0,14.0,29.0,14.0,-9.0,23.0,29,17,12,W,W,L,D,D,L
560,28/12/15,Arsenal,Bournemouth,2.0,0.0,H,19,31.0,22.0,18.0,32.0,13.0,-10.0,23.0,36,20,16,L,D,W,W,W,W
561,28/12/15,Crystal Palace,Swansea,0.0,0.0,D,19,23.0,16.0,16.0,24.0,7.0,-8.0,15.0,30,18,12,D,W,W,D,W,L
562,28/12/15,Everton,Stoke,3.0,4.0,A,19,32.0,16.0,24.0,16.0,8.0,0.0,8.0,26,26,0,W,W,L,L,D,D
563,28/12/15,Man United,Chelsea,0.0,0.0,D,19,22.0,23.0,16.0,29.0,6.0,-6.0,12.0,29,19,10,L,D,L,W,L,L
564,28/12/15,Norwich,Aston Villa,2.0,0.0,H,19,20.0,15.0,32.0,32.0,-12.0,-17.0,5.0,17,8,9,L,D,W,D,D,L
565,28/12/15,Watford,Tottenham,1.0,2.0,A,19,23.0,31.0,18.0,14.0,5.0,17.0,-12.0,29,32,-3,D,W,W,W,W,L
566,28/12/15,West Brom,Newcastle,1.0,0.0,H,19,17.0,19.0,24.0,33.0,-7.0,-14.0,7.0,20,17,3,L,L,L,D,D,W
567,28/12/15,West Ham,Southampton,2.0,1.0,H,19,26.0,25.0,22.0,21.0,4.0,4.0,0.0,26,24,2,D,W,D,L,D,L
568,29/12/15,Leicester,Man City,0.0,0.0,D,19,37.0,37.0,25.0,20.0,12.0,17.0,-5.0,38,35,3,L,W,W,L,W,W
569,30/12/15,Sunderland,Liverpool,0.0,1.0,A,19,19.0,21.0,37.0,22.0,-18.0,-1.0,-17.0,12,27,-15,L,W,L,L,L,D
570,02/01/16,Arsenal,Newcastle,1.0,0.0,H,20,33.0,19.0,18.0,34.0,15.0,-15.0,30.0,39,17,22,W,L,L,L,W,D
571,02/01/16,Leicester,Bournemouth,0.0,0.0,D,20,37.0,22.0,25.0,34.0,12.0,-12.0,24.0,39,20,19,D,L,L,D,W,W
572,02/01/16,Man United,Swansea,2.0,1.0,H,20,22.0,16.0,16.0,24.0,6.0,-8.0,14.0,30,19,11,D,D,L,W,L,D
573,02/01/16,Norwich,Southampton,1.0,0.0,H,20,22.0,26.0,32.0,23.0,-10.0,3.0,-13.0,20,24,-4,W,L,L,W,W,L
574,02/01/16,Sunderland,Aston Villa,3.0,1.0,H,20,19.0,15.0,38.0,34.0,-19.0,-19.0,0.0,12,8,4,L,L,L,D,L,D
575,02/01/16,Watford,Man City,1.0,2.0,A,20,24.0,37.0,20.0,20.0,4.0,17.0,-13.0,29,36,-7,L,D,D,W,W,L
576,02/01/16,West Brom,Stoke,2.0,1.0,H,20,18.0,20.0,24.0,19.0,-6.0,1.0,-7.0,23,29,-6,W,W,L,W,L,L
577,02/01/16,West Ham,Liverpool,2.0,0.0,H,20,28.0,22.0,23.0,22.0,5.0,0.0,5.0,29,30,-1,W,W,D,W,D,L
578,03/01/16,Crystal Palace,Chelsea,0.0,3.0,A,20,23.0,23.0,16.0,29.0,7.0,-6.0,13.0,31,20,11,D,D,D,D,W,W
579,03/01/16,Everton,Tottenham,1.0,1.0,D,20,35.0,33.0,28.0,15.0,7.0,18.0,-11.0,26,35,-9,L,W,W,W,L,W
580,12/01/16,Aston Villa,Crystal Palace,1.0,0.0,H,21,16.0,23.0,37.0,19.0,-21.0,4.0,-25.0,8,31,-23,L,L,L,D,D,D
581,12/01/16,Bournemouth,West Ham,1.0,3.0,A,21,22.0,30.0,34.0,23.0,-12.0,7.0,-19.0,21,32,-11,D,W,L,W,D,D
582,12/01/16,Newcastle,Man United,3.0,3.0,D,21,19.0,24.0,35.0,17.0,-16.0,7.0,-23.0,17,33,-16,L,W,L,D,L,L
583,13/01/16,Chelsea,West Brom,2.0,2.0,D,21,26.0,20.0,29.0,25.0,-3.0,-5.0,2.0,23,26,-3,W,W,D,W,D,L
584,13/01/16,Liverpool,Arsenal,3.0,3.0,D,21,22.0,34.0,24.0,18.0,-2.0,16.0,-18.0,30,42,-12,L,W,W,W,W,L
585,13/01/16,Man City,Everton,0.0,0.0,D,21,39.0,36.0,21.0,29.0,18.0,7.0,11.0,39,27,12,W,D,D,L,W,W
586,13/01/16,Southampton,Watford,2.0,0.0,H,21,26.0,25.0,24.0,22.0,2.0,3.0,-1.0,24,29,-5,L,L,L,L,W,D
587,13/01/16,Stoke,Norwich,3.0,1.0,H,21,21.0,23.0,21.0,32.0,0.0,-9.0,9.0,29,23,6,L,W,W,W,W,L
588,13/01/16,Swansea,Sunderland,2.0,4.0,A,21,17.0,22.0,26.0,39.0,-9.0,-17.0,8.0,19,15,4,L,W,D,L,W,L
589,13/01/16,Tottenham,Leicester,0.0,1.0,A,21,34.0,37.0,16.0,25.0,18.0,12.0,6.0,36,40,-4,D,D,W,D,W,L
590,16/01/16,Aston Villa,Leicester,1.0,1.0,D,22,17.0,38.0,37.0,25.0,-20.0,13.0,-33.0,11,43,-32,W,W,L,D,L,D
591,16/01/16,Bournemouth,Norwich,3.0,0.0,H,22,23.0,24.0,37.0,35.0,-14.0,-11.0,-3.0,21,23,-2,L,L,D,W,L,W
592,16/01/16,Chelsea,Everton,3.0,3.0,D,22,28.0,36.0,31.0,29.0,-3.0,7.0,-10.0,24,28,-4,D,D,W,D,D,L
593,16/01/16,Man City,Crystal Palace,4.0,0.0,H,22,39.0,23.0,21.0,20.0,18.0,3.0,15.0,40,31,9,D,L,W,L,D,D
594,16/01/16,Newcastle,West Ham,2.0,1.0,H,22,22.0,33.0,38.0,24.0,-16.0,9.0,-25.0,18,35,-17,D,W,L,W,L,W
595,16/01/16,Southampton,West Brom,3.0,0.0,H,22,28.0,22.0,24.0,27.0,4.0,-5.0,9.0,27,27,0,W,D,L,W,L,W
596,16/01/16,Tottenham,Sunderland,4.0,1.0,H,22,34.0,26.0,17.0,41.0,17.0,-15.0,32.0,36,18,18,L,W,D,W,W,L
597,17/01/16,Liverpool,Man United,0.0,1.0,A,22,25.0,27.0,27.0,20.0,-2.0,7.0,-9.0,31,34,-3,D,D,L,W,W,D
598,17/01/16,Stoke,Arsenal,0.0,0.0,D,22,24.0,37.0,22.0,21.0,2.0,16.0,-14.0,32,43,-11,W,D,L,W,W,W
599,18/01/16,Swansea,Watford,1.0,0.0,H,22,19.0,25.0,30.0,24.0,-11.0,1.0,-12.0,19,29,-10,L,L,L,L,D,L
600,23/01/16,Crystal Palace,Tottenham,1.0,3.0,A,23,23.0,38.0,24.0,18.0,-1.0,20.0,-21.0,31,39,-8,L,W,L,L,L,D
601,23/01/16,Leicester,Stoke,3.0,0.0,H,23,39.0,24.0,26.0,22.0,13.0,2.0,11.0,44,33,11,D,D,W,W,D,L
602,23/01/16,Man United,Southampton,0.0,1.0,A,23,28.0,31.0,20.0,24.0,8.0,7.0,1.0,37,30,7,W,W,D,W,W,L
603,23/01/16,Norwich,Liverpool,4.0,5.0,A,23,24.0,25.0,38.0,28.0,-14.0,-3.0,-11.0,23,31,-8,L,L,L,D,W,L
604,23/01/16,Sunderland,Bournemouth,1.0,1.0,D,23,27.0,26.0,45.0,37.0,-18.0,-11.0,-7.0,18,24,-6,L,W,W,L,W,D
605,23/01/16,Watford,Newcastle,2.0,1.0,H,23,25.0,24.0,25.0,39.0,0.0,-15.0,15.0,29,21,8,L,W,L,D,L,L
606,23/01/16,West Brom,Aston Villa,0.0,0.0,D,23,22.0,18.0,30.0,38.0,-8.0,-20.0,12.0,27,12,15,L,D,D,W,W,L
607,23/01/16,West Ham,Man City,2.0,2.0,D,23,34.0,43.0,26.0,21.0,8.0,22.0,-14.0,35,43,-8,L,W,W,D,W,W
608,24/01/16,Arsenal,Chelsea,0.0,1.0,A,23,37.0,31.0,21.0,34.0,16.0,-3.0,19.0,44,25,19,D,D,D,D,W,W
609,24/01/16,Everton,Swansea,1.0,2.0,A,23,39.0,20.0,32.0,30.0,7.0,-10.0,17.0,29,22,7,D,W,D,L,D,L
610,02/02/16,Arsenal,Southampton,0.0,0.0,D,24,37.0,32.0,22.0,24.0,15.0,8.0,7.0,44,33,11,L,W,D,W,D,W
611,02/02/16,Crystal Palace,Bournemouth,1.0,2.0,A,24,24.0,27.0,27.0,38.0,-3.0,-11.0,8.0,31,25,6,L,D,L,W,L,L
612,02/02/16,Leicester,Liverpool,2.0,0.0,H,24,42.0,30.0,26.0,32.0,16.0,-2.0,18.0,47,34,13,W,W,D,L,W,D
613,02/02/16,Man United,Stoke,3.0,0.0,H,24,28.0,24.0,21.0,25.0,7.0,-1.0,8.0,37,33,4,L,L,W,D,D,W
614,02/02/16,Norwich,Tottenham,0.0,3.0,A,24,28.0,41.0,43.0,19.0,-15.0,22.0,-37.0,23,42,-19,L,W,L,W,L,L
615,02/02/16,Sunderland,Man City,0.0,1.0,A,24,28.0,45.0,46.0,23.0,-18.0,22.0,-40.0,19,44,-25,D,D,L,W,W,D
616,02/02/16,West Brom,Swansea,1.0,1.0,D,24,22.0,22.0,30.0,31.0,-8.0,-9.0,1.0,28,25,3,D,W,L,W,D,L
617,02/02/16,West Ham,Aston Villa,2.0,0.0,H,24,36.0,18.0,28.0,38.0,8.0,-20.0,28.0,36,13,23,D,D,L,D,W,W
618,03/02/16,Everton,Newcastle,3.0,0.0,H,24,40.0,25.0,34.0,41.0,6.0,-16.0,22.0,29,21,8,L,L,D,W,D,D
619,03/02/16,Watford,Chelsea,0.0,0.0,D,24,27.0,32.0,26.0,34.0,1.0,-2.0,3.0,32,28,4,W,W,L,D,L,D
620,06/02/16,Aston Villa,Norwich,2.0,0.0,H,25,18.0,28.0,40.0,46.0,-22.0,-18.0,-4.0,13,23,-10,L,L,D,L,D,L
621,06/02/16,Liverpool,Sunderland,2.0,2.0,D,25,30.0,28.0,34.0,47.0,-4.0,-19.0,15.0,34,19,15,L,L,W,D,L,L
622,06/02/16,Man City,Leicester,1.0,3.0,A,25,46.0,44.0,23.0,26.0,23.0,18.0,5.0,47,50,-3,W,W,D,W,W,D
623,06/02/16,Newcastle,West Brom,1.0,0.0,H,25,25.0,23.0,44.0,31.0,-19.0,-8.0,-11.0,21,29,-8,L,D,L,D,W,L
624,06/02/16,Southampton,West Ham,1.0,0.0,H,25,32.0,38.0,24.0,28.0,8.0,10.0,-2.0,34,39,-5,D,W,W,D,W,L
625,06/02/16,Stoke,Everton,0.0,3.0,A,25,24.0,43.0,28.0,34.0,-4.0,9.0,-13.0,33,32,1,L,W,L,L,D,D
626,06/02/16,Swansea,Crystal Palace,1.0,1.0,D,25,23.0,25.0,32.0,29.0,-9.0,-4.0,-5.0,26,31,-5,D,L,W,L,W,L
627,06/02/16,Tottenham,Watford,1.0,0.0,H,25,44.0,27.0,19.0,26.0,25.0,1.0,24.0,45,33,12,W,D,W,W,W,L
628,07/02/16,Bournemouth,Arsenal,0.0,2.0,A,25,29.0,37.0,39.0,22.0,-10.0,15.0,-25.0,28,45,-17,W,D,D,L,W,D
629,07/02/16,Chelsea,Man United,1.0,1.0,D,25,32.0,31.0,34.0,21.0,-2.0,10.0,-12.0,29,40,-11,D,W,W,L,D,W
630,13/02/16,Bournemouth,Stoke,1.0,3.0,A,26,29.0,24.0,41.0,31.0,-12.0,-7.0,-5.0,28,33,-5,L,L,W,L,D,L
631,13/02/16,Chelsea,Newcastle,5.0,1.0,H,26,33.0,26.0,35.0,44.0,-2.0,-18.0,16.0,30,24,6,D,W,D,L,W,L
632,13/02/16,Crystal Palace,Watford,1.0,2.0,A,26,26.0,27.0,30.0,27.0,-4.0,0.0,-4.0,32,33,-1,D,L,L,D,L,W
633,13/02/16,Everton,West Brom,0.0,1.0,A,26,46.0,23.0,34.0,32.0,12.0,-9.0,21.0,35,29,6,W,L,W,D,L,D
634,13/02/16,Norwich,West Ham,2.0,2.0,D,26,28.0,38.0,48.0,29.0,-20.0,9.0,-29.0,23,39,-16,L,L,L,W,L,D
635,13/02/16,Sunderland,Man United,2.0,1.0,H,26,30.0,32.0,49.0,22.0,-19.0,10.0,-29.0,20,41,-21,D,D,L,W,D,L
636,13/02/16,Swansea,Southampton,0.0,1.0,A,26,24.0,33.0,33.0,24.0,-9.0,9.0,-18.0,27,37,-10,D,W,D,D,W,W
637,14/02/16,Arsenal,Leicester,2.0,1.0,H,26,39.0,47.0,22.0,27.0,17.0,20.0,-3.0,48,53,-5,W,W,D,W,L,W
638,14/02/16,Aston Villa,Liverpool,0.0,6.0,A,26,20.0,32.0,40.0,36.0,-20.0,-4.0,-16.0,16,35,-19,W,D,L,L,D,W
639,14/02/16,Man City,Tottenham,1.0,2.0,A,26,47.0,45.0,26.0,19.0,21.0,26.0,-5.0,47,48,-1,L,W,W,W,D,W
640,27/02/16,Leicester,Norwich,1.0,0.0,H,27,48.0,30.0,29.0,50.0,19.0,-20.0,39.0,53,24,29,L,D,W,L,W,L
641,27/02/16,Southampton,Chelsea,1.0,2.0,A,27,34.0,38.0,24.0,36.0,10.0,2.0,8.0,40,33,7,W,W,W,D,D,D
642,27/02/16,Stoke,Aston Villa,2.0,1.0,H,27,27.0,20.0,32.0,46.0,-5.0,-26.0,21.0,36,16,20,W,L,L,W,L,L
643,27/02/16,Watford,Bournemouth,0.0,0.0,D,27,29.0,30.0,28.0,44.0,1.0,-14.0,15.0,36,28,8,W,L,L,L,D,W
644,27/02/16,West Brom,Crystal Palace,3.0,2.0,H,27,24.0,27.0,32.0,32.0,-8.0,-5.0,-3.0,32,32,0,W,L,L,D,D,L
645,27/02/16,West Ham,Sunderland,1.0,0.0,H,27,40.0,32.0,31.0,50.0,9.0,-18.0,27.0,40,23,17,D,W,L,D,W,L
646,28/02/16,Tottenham,Swansea,2.0,1.0,H,27,47.0,24.0,20.0,34.0,27.0,-10.0,37.0,51,27,24,W,L,W,D,W,D
647,28/02/16,Man United,Arsenal,3.0,2.0,H,27,33.0,41.0,24.0,23.0,9.0,18.0,-9.0,41,51,-10,L,W,D,W,W,D
648,01/03/16,Aston Villa,Everton,1.0,3.0,A,27,20.0,46.0,46.0,35.0,-26.0,11.0,-37.0,16,35,-19,L,L,W,W,L,W
649,01/03/16,Bournemouth,Southampton,2.0,0.0,H,27,30.0,34.0,44.0,24.0,-14.0,10.0,-24.0,28,40,-12,L,W,L,W,W,D
650,01/03/16,Leicester,West Brom,2.0,2.0,D,28,49.0,27.0,29.0,34.0,20.0,-7.0,27.0,56,35,21,W,W,L,W,W,L
651,01/03/16,Norwich,Chelsea,1.0,2.0,A,28,30.0,40.0,51.0,37.0,-21.0,3.0,-24.0,24,36,-12,L,W,D,W,L,D
652,01/03/16,Sunderland,Crystal Palace,2.0,2.0,D,28,32.0,29.0,51.0,35.0,-19.0,-6.0,-13.0,23,32,-9,L,L,W,L,D,D
653,02/03/16,Arsenal,Swansea,1.0,2.0,A,28,43.0,25.0,26.0,36.0,17.0,-11.0,28.0,51,27,24,L,L,W,L,W,D
654,02/03/16,Liverpool,Man City,3.0,0.0,H,28,41.0,48.0,36.0,31.0,5.0,17.0,-12.0,41,47,-6,W,L,W,L,D,L
655,02/03/16,Man United,Watford,1.0,0.0,H,28,36.0,29.0,26.0,28.0,10.0,1.0,9.0,44,37,7,W,D,L,W,D,L
656,02/03/16,Stoke,Newcastle,1.0,0.0,H,28,29.0,27.0,33.0,50.0,-4.0,-23.0,19.0,39,24,15,W,L,W,L,L,W
657,02/03/16,West Ham,Tottenham,1.0,0.0,H,28,41.0,49.0,31.0,21.0,10.0,28.0,-18.0,43,54,-11,W,W,D,W,L,W
658,05/03/16,Chelsea,Stoke,1.0,1.0,D,28,40.0,29.0,37.0,33.0,3.0,-4.0,7.0,36,39,-3,W,W,W,W,D,L
659,05/03/16,Everton,West Ham,2.0,3.0,A,28,49.0,41.0,36.0,31.0,13.0,10.0,3.0,38,43,-5,W,W,L,D,W,L
660,05/03/16,Man City,Aston Villa,4.0,0.0,H,29,52.0,22.0,31.0,51.0,21.0,-29.0,50.0,50,16,34,W,L,L,L,L,L
661,05/03/16,Newcastle,Bournemouth,1.0,3.0,A,29,28.0,32.0,53.0,44.0,-25.0,-12.0,-13.0,24,32,-8,L,W,L,D,L,L
662,05/03/16,Southampton,Sunderland,1.0,1.0,D,29,35.0,34.0,28.0,53.0,7.0,-19.0,26.0,40,24,16,L,D,L,L,W,W
663,05/03/16,Swansea,Norwich,1.0,0.0,H,29,27.0,31.0,37.0,53.0,-10.0,-22.0,12.0,30,24,6,W,L,L,L,L,D
664,05/03/16,Tottenham,Arsenal,2.0,2.0,D,29,49.0,44.0,22.0,28.0,27.0,16.0,11.0,54,51,3,L,L,W,L,W,W
665,05/03/16,Watford,Leicester,0.0,1.0,A,29,29.0,51.0,29.0,31.0,0.0,20.0,-20.0,37,57,-20,L,D,D,W,W,L
666,06/03/16,Crystal Palace,Liverpool,1.0,2.0,A,29,31.0,43.0,37.0,37.0,-6.0,6.0,-12.0,33,44,-11,D,W,L,W,L,W
667,06/03/16,West Brom,Man United,1.0,0.0,H,29,29.0,37.0,36.0,26.0,-7.0,11.0,-18.0,36,47,-11,D,W,W,W,W,L
668,12/03/16,Bournemouth,Swansea,3.0,2.0,H,29,32.0,27.0,44.0,37.0,-12.0,-10.0,-2.0,32,30,2,W,W,D,L,L,L
669,12/03/16,Norwich,Man City,0.0,0.0,D,29,31.0,52.0,53.0,31.0,-22.0,21.0,-43.0,24,50,-26,L,W,L,L,D,L
670,12/03/16,Stoke,Southampton,1.0,2.0,A,30,31.0,36.0,34.0,29.0,-3.0,7.0,-10.0,43,41,2,D,D,W,L,W,L
671,13/03/16,Aston Villa,Tottenham,0.0,2.0,A,30,22.0,51.0,55.0,24.0,-33.0,27.0,-60.0,16,55,-39,L,D,L,L,L,W
672,14/03/16,Leicester,Newcastle,1.0,0.0,H,30,52.0,28.0,31.0,54.0,21.0,-26.0,47.0,60,24,36,W,L,D,L,W,L
673,19/03/16,Chelsea,West Ham,2.0,2.0,D,30,43.0,45.0,39.0,33.0,4.0,12.0,-8.0,40,49,-9,D,W,W,W,W,W
674,19/03/16,Crystal Palace,Leicester,0.0,1.0,A,30,32.0,52.0,39.0,31.0,-7.0,21.0,-28.0,33,60,-27,L,W,D,D,L,W
675,19/03/16,Everton,Arsenal,0.0,2.0,A,30,51.0,46.0,41.0,30.0,10.0,16.0,-6.0,38,52,-14,L,D,L,L,W,L
676,19/03/16,Swansea,Aston Villa,1.0,0.0,H,30,28.0,22.0,37.0,55.0,-9.0,-33.0,24.0,33,16,17,W,L,W,L,L,L
677,19/03/16,Watford,Stoke,1.0,2.0,A,30,29.0,31.0,30.0,34.0,-1.0,-3.0,2.0,37,43,-6,L,D,L,W,D,W
678,19/03/16,West Brom,Norwich,0.0,1.0,A,30,30.0,31.0,36.0,54.0,-6.0,-23.0,17.0,39,24,15,W,L,D,L,W,L
679,20/03/16,Man City,Man United,0.0,1.0,A,30,52.0,37.0,31.0,27.0,21.0,10.0,11.0,51,47,4,D,L,W,W,L,W
680,20/03/16,Newcastle,Sunderland,1.0,1.0,D,31,29.0,36.0,55.0,55.0,-26.0,-19.0,-7.0,25,26,-1,D,D,L,D,L,D
681,20/03/16,Southampton,Liverpool,3.0,2.0,H,31,38.0,46.0,30.0,41.0,8.0,5.0,3.0,44,45,-1,W,D,D,L,L,W
682,20/03/16,Tottenham,Bournemouth,3.0,0.0,H,31,53.0,38.0,24.0,47.0,29.0,-9.0,38.0,58,38,20,W,W,D,W,L,W
683,02/04/16,Arsenal,Watford,4.0,0.0,H,31,48.0,30.0,30.0,32.0,18.0,-2.0,20.0,55,37,18,W,L,D,L,L,L
684,02/04/16,Aston Villa,Chelsea,0.0,4.0,A,31,22.0,45.0,57.0,41.0,-35.0,4.0,-39.0,16,41,-25,L,D,L,D,L,W
685,02/04/16,Bournemouth,Man City,0.0,4.0,A,31,38.0,52.0,47.0,32.0,-9.0,20.0,-29.0,38,51,-13,W,L,W,D,W,W
686,02/04/16,Liverpool,Tottenham,1.0,1.0,D,31,46.0,53.0,41.0,24.0,5.0,29.0,-24.0,45,58,-13,D,W,L,D,W,L
687,02/04/16,Norwich,Newcastle,3.0,2.0,H,31,31.0,29.0,54.0,55.0,-23.0,-26.0,3.0,25,25,0,D,D,L,L,L,L
688,02/04/16,Stoke,Swansea,2.0,2.0,D,31,32.0,30.0,36.0,40.0,-4.0,-10.0,6.0,43,33,10,L,L,D,W,W,W
689,02/04/16,Sunderland,West Brom,0.0,0.0,D,31,36.0,30.0,55.0,37.0,-19.0,-7.0,-12.0,26,39,-13,D,L,D,W,D,D
690,02/04/16,West Ham,Crystal Palace,2.0,2.0,D,32,49.0,34.0,37.0,42.0,12.0,-8.0,20.0,51,34,17,D,D,D,L,W,L
691,03/04/16,Leicester,Southampton,1.0,0.0,H,32,54.0,41.0,31.0,32.0,23.0,9.0,14.0,66,47,19,W,W,W,W,W,D
692,03/04/16,Man United,Everton,1.0,0.0,H,32,39.0,52.0,27.0,43.0,12.0,9.0,3.0,53,39,14,W,D,W,L,L,L
693,09/04/16,Aston Villa,Bournemouth,1.0,2.0,A,32,22.0,38.0,58.0,50.0,-36.0,-12.0,-24.0,16,38,-22,L,L,L,W,L,W
694,09/04/16,Crystal Palace,Norwich,1.0,0.0,H,32,34.0,32.0,42.0,54.0,-8.0,-22.0,14.0,34,28,6,D,W,L,D,L,L
695,09/04/16,Man City,West Brom,2.0,1.0,H,32,56.0,30.0,32.0,37.0,24.0,-7.0,31.0,54,40,14,W,D,L,L,D,W
696,09/04/16,Southampton,Newcastle,3.0,1.0,H,32,41.0,31.0,32.0,58.0,9.0,-27.0,36.0,47,25,22,W,L,W,D,D,L
697,09/04/16,Swansea,Chelsea,1.0,0.0,H,32,31.0,49.0,40.0,41.0,-9.0,8.0,-17.0,36,44,-8,W,W,L,D,W,D
698,09/04/16,Watford,Everton,1.0,1.0,D,32,30.0,52.0,36.0,43.0,-6.0,9.0,-15.0,37,39,-2,L,D,L,L,L,L
699,09/04/16,West Ham,Arsenal,3.0,3.0,D,32,49.0,52.0,37.0,30.0,12.0,22.0,-10.0,51,58,-7,D,W,D,W,W,D
700,10/04/16,Liverpool,Stoke,4.0,1.0,H,33,52.0,36.0,43.0,39.0,9.0,-3.0,12.0,51,47,4,W,D,W,W,D,L
701,10/04/16,Sunderland,Leicester,0.0,2.0,A,33,36.0,55.0,57.0,31.0,-21.0,24.0,-45.0,27,69,-42,L,W,D,W,D,W
702,10/04/16,Tottenham,Man United,3.0,0.0,H,33,57.0,39.0,25.0,30.0,32.0,9.0,23.0,62,53,9,D,L,W,W,W,W
703,13/04/16,Crystal Palace,Everton,0.0,0.0,D,33,35.0,52.0,42.0,43.0,-7.0,9.0,-16.0,37,40,-3,W,D,D,D,L,L
704,16/04/16,Chelsea,Man City,0.0,3.0,A,33,49.0,58.0,42.0,33.0,7.0,25.0,-18.0,44,57,-13,L,W,W,W,D,L
705,16/04/16,Everton,Southampton,1.0,1.0,D,33,52.0,41.0,43.0,33.0,9.0,8.0,1.0,40,47,-7,D,L,D,W,L,W
706,16/04/16,Man United,Aston Villa,1.0,0.0,H,33,39.0,22.0,30.0,62.0,9.0,-40.0,49.0,53,16,37,L,L,W,L,W,L
707,16/04/16,Newcastle,Swansea,3.0,0.0,H,33,32.0,33.0,61.0,42.0,-29.0,-9.0,-20.0,25,37,-12,L,D,L,W,D,L
708,16/04/16,Norwich,Sunderland,0.0,3.0,A,33,35.0,36.0,56.0,57.0,-21.0,-21.0,0.0,31,27,4,W,L,W,D,D,D
709,16/04/16,West Brom,Watford,0.0,1.0,A,33,31.0,31.0,39.0,37.0,-8.0,-6.0,-2.0,40,38,2,L,D,D,L,L,L
710,17/04/16,Arsenal,Crystal Palace,1.0,1.0,D,34,56.0,35.0,34.0,42.0,22.0,-7.0,29.0,60,38,22,D,D,D,W,W,D
711,17/04/16,Bournemouth,Liverpool,1.0,2.0,A,34,40.0,56.0,55.0,43.0,-15.0,13.0,-28.0,41,54,-13,W,W,L,W,L,W
712,17/04/16,Leicester,West Ham,2.0,2.0,D,34,57.0,54.0,31.0,42.0,26.0,12.0,14.0,72,53,19,W,D,W,D,W,D
713,18/04/16,Stoke,Tottenham,0.0,4.0,A,34,37.0,60.0,43.0,25.0,-6.0,35.0,-41.0,47,65,-18,L,W,D,D,W,W
714,19/04/16,Newcastle,Man City,1.0,1.0,D,34,35.0,61.0,61.0,33.0,-26.0,28.0,-54.0,28,60,-32,W,W,L,W,L,W
